hora,Tension de Linea L1,Corriente L1,Potencia Activa L1,Potencia Reactiva L1,Factor de Potencia L1,Tension de Linea L2,Corriente L2,Potencia Activa L2,Potencia Reactiva L2,Factor de Potencia L2,Tension de Linea L3,Corriente L3,Potencia Activa L3,Potencia Reactiva L3,Factor de Potencia L3,Potencia Activa III,Potencia Inductiva III,Potencia Capacitiva III,Coseno Fi,Tension entre Lineas L1 y L2,Tension entre Lineas L2 y L3,Tension entre Lineas L3 y L1,Potencia Aparente III,Demanda Maxima,Corriente de las Tres Fases,Corriente de Neutro,Demanda Maxima A2,Demanda Maxima A3,Energia Activa,Energia Reactiva Inductiva,Energia Reactiva Capacitiva
Wed Sep 25 18:41:55 2019,7836.496551724138,5718.206896551724,44132.96551724138,4294966442.793103,42949671.972758636,7807.117241379312,6850.758620689655,52390.03448275862,4294960282.586207,42949671.979655184,7736.110344827589,5815.0344827586205,42868.724137931036,4294956667.862069,42949672.002413794,139299.27586206896,0.0,18559.758620689656,42949671.97000002,13570.800000000003,13416.70344827586,13467.186206896551,124697.93103448275,0.0,6123.379310344828,0.0,0.0,0.0,494914553.82758623,434370831.0,881937773.7241379
Wed Sep 25 18:42:54 2019,7830.985714285714,8090.785714285715,60840.25,1073753633.6785715,10737418.713214297,7802.35714285714,9256.714285714286,71063.57142857143,1687312736.0,15339169.191428583,7728.042857142858,7928.357142857143,59541.46428571428,1533917210.7857144,15339169.20071429,190384.2857142857,23995.428571428572,5578.357142857143,13805252.369285718,13565.871428571427,13405.628571428573,13457.228571428568,189124.14285714287,0.0,8600.0,0.0,0.0,0.0,494917156.0714286,434370997.64285713,881938008.25
Wed Sep 25 18:43:55 2019,7834.38620689655,7355.379310344828,55789.0,1036726262.0689656,10367162.933448276,7804.758620689654,8627.379310344828,66372.44827586207,1036719262.3448275,10367162.951724136,7731.889655172415,7213.862068965517,54514.34482758621,3258248290.6896553,32582510.020000003,175534.7931034483,15322.068965517241,5666.931034482759,11848186.087931033,13568.896551724134,13410.12413793103,13463.089655172413,166555.1724137931,0.0,7653.103448275862,0.0,0.0,0.0,494920532.44827586,434371392.82758623,881938041.2758621
Wed Sep 25 18:44:56 2019,7840.220689655174,5326.551724137931,40987.793103448275,4294965764.413793,42949671.97517243,7809.2275862068955,6570.827586206897,50145.93103448276,4294960810.206897,42949671.981034495,7737.1034482758605,5657.793103448276,41323.41379310345,4294956068.3448277,42949672.01206896,132494.8275862069,0.0,19269.0,42949671.97206898,13576.303448275861,13418.56551724138,13469.958620689657,124718.86206896552,0.0,5852.827586206897,0.0,0.0,0.0,494922962.13793105,434371470.0,881938288.9310344
Wed Sep 25 18:45:55 2019,7833.942857142858,8410.5,62926.857142857145,460189652.0,4601751.424285711,7802.571428571428,9753.857142857143,74250.35714285714,920357320.7142857,9203501.906785717,7727.700000000002,8278.285714285714,61958.0,920352058.25,9203501.912500005,199844.89285714287,26419.214285714286,2760.8928571428573,7669585.086785722,13567.5,13404.257142857141,13458.557142857144,197506.4642857143,0.0,8886.285714285714,0.0,0.0,0.0,494925614.46428573,434371690.6785714,881938489.3571428
Wed Sep 25 18:46:56 2019,7819.696551724135,7317.517241379311,55261.34482758621,12389.172413793103,0.9679310344827584,7786.96551724138,8578.137931034482,66033.31034482758,3535.8275862068967,0.9893103448275857,7711.862068965518,6953.586206896552,52948.68965517241,3850659299.724138,38506602.56137933,174006.93103448275,15931.896551724138,1346.4137931034484,0.9951724137931032,13541.627586206898,13376.068965517241,13432.344827586207,164330.58620689655,0.0,7556.758620689655,0.0,0.0,0.0,494928893.79310346,434372061.6551724,881938503.862069
Wed Sep 25 18:47:54 2019,7816.628571428571,6847.928571428572,51638.82142857143,11561.214285714286,0.9667857142857141,7783.5428571428565,8102.571428571428,62380.357142857145,2920.5,0.9899999999999994,7710.8142857142875,6522.857142857143,49577.107142857145,4294965628.25,42949671.97000001,163585.64285714287,14485.285714285714,1660.642857142857,0.9964285714285712,13537.242857142857,13372.542857142855,13430.957142857142,155149.92857142858,0.0,7156.5,0.0,0.0,0.0,494931635.89285713,434372303.8214286,881938530.1785715
Wed Sep 25 18:48:55 2019,7818.910344827586,6716.689655172414,50725.0,10970.758620689656,0.9682758620689653,7786.055172413792,7984.551724137931,61455.75862068965,3357.655172413793,0.9899999999999994,7711.324137931036,6517.0344827586205,49525.862068965514,4294965620.62069,42949671.974482775,161668.8275862069,14366.068965517241,1678.8620689655172,0.9958620689655172,13543.531034482758,13374.455172413793,13432.13793103449,149832.8275862069,0.0,7072.275862068966,0.0,0.0,0.0,494934331.7241379,434372543.1034483,881938558.0344827
Wed Sep 25 18:49:56 2019,7811.255172413793,6382.758620689655,48474.0,1184825307.1724138,11848186.074827585,7779.310344827587,7649.586206896552,58653.10344827586,1184818238.8965516,11848186.091724139,7702.717241379309,6321.310344827586,47429.0,4294962064.172414,42949671.98517242,154504.7931034483,9216.655172413793,8195.620689655172,11848186.097931033,13527.517241379308,13362.082758620687,13419.227586206896,141660.0,0.0,6782.137931034483,0.0,0.0,0.0,494937040.79310346,434372762.0689655,881938610.2758621
Wed Sep 25 18:50:55 2019,7813.114285714286,5582.571428571428,42873.857142857145,4294965088.785714,42949671.97428573,7777.714285714285,6670.928571428572,50446.607142857145,4294958775.892857,42949671.98500001,7703.485714285714,5673.642857142857,41227.28571428572,4294955898.035714,42949672.01107143,134554.7142857143,0.0,22182.10714285714,42949671.979285724,13529.528571428571,13360.842857142856,13422.642857142855,124250.53571428571,0.0,5976.214285714285,0.0,0.0,0.0,494939396.71428573,434372814.0,881938901.1428572
Wed Sep 25 18:51:56 2019,7813.779310344826,5872.9655172413795,44187.75862068965,3406354623.1034484,34063533.141724154,7781.586206896553,7028.896551724138,52564.8275862069,3850655366.206897,38506602.56482759,7704.86896551724,5979.724137931034,42807.03448275862,3998754065.413793,38506602.58586206,140286.0344827586,6311.103448275862,18066.44827586207,37025579.42310346,13531.903448275865,13365.351724137927,13422.537931034482,133919.3103448276,0.0,6354.413793103448,0.0,0.0,0.0,494941639.55172414,434372836.0689655,881939260.4827586
Wed Sep 25 18:52:55 2019,7811.657142857143,9054.857142857143,68480.32142857143,15454.035714285714,0.9682142857142857,7777.499999999999,10219.285714285714,78561.92857142857,6738.75,0.9885714285714282,7703.785714285716,8617.5,65733.78571428571,306785890.64285713,3067834.6335714282,211920.7857142857,24513.39285714286,35.5,0.9899999999999994,13524.0,13359.985714285716,13419.171428571426,203307.64285714287,0.0,9256.07142857143,0.0,0.0,0.0,494944672.1785714,434373144.5714286,881939388.0714285
Wed Sep 25 18:53:55 2019,7815.310344827586,6720.827586206897,50485.206896551725,11991.758620689656,0.9644827586206898,7783.572413793103,7921.862068965517,60870.06896551724,3217.310344827586,0.9868965517241376,7708.055172413793,6344.896551724138,48093.620689655174,4294966302.3448277,42949671.97379312,159359.7931034483,15191.758620689656,969.6896551724138,0.9903448275862062,13534.179310344827,13370.606896551726,13426.965517241384,150306.9655172414,0.0,6983.310344827586,0.0,0.0,0.0,494947710.0689655,434373466.9310345,881939396.4482758
Wed Sep 25 18:54:54 2019,7816.371428571428,6966.0,52305.892857142855,12551.32142857143,0.9592857142857146,7785.6857142857125,8335.5,64076.5,4339.928571428572,0.9882142857142854,7712.357142857142,6720.214285714285,51014.32142857143,3834790709.821429,38347921.5107143,168440.17857142858,17192.785714285714,1646.4642857142858,0.9907142857142851,13535.228571428572,13374.600000000002,13430.700000000003,159597.82142857142,0.0,7384.857142857143,0.0,0.0,0.0,494950360.1785714,434373725.46428573,881939420.75
Wed Sep 25 18:55:55 2019,7805.296551724139,8607.310344827587,64947.206896551725,14849.068965517241,0.9665517241379312,7775.668965517242,10071.51724137931,77408.41379310345,6430.896551724138,0.988620689655172,7696.510344827588,8356.758620689656,63686.48275862069,1777227884.3793104,17772278.63931035,204993.4827586207,21715.379310344826,674.9655172413793,0.9899999999999994,13516.882758620688,13352.524137931034,13405.572413793103,196931.8275862069,0.0,8960.896551724138,0.0,0.0,0.0,494953647.2758621,434374078.6551724,881939434.5517242
Wed Sep 25 18:56:54 2019,7810.8,5589.0,42809.92857142857,3834792012.178571,38347921.50892858,7782.857142857144,7005.428571428572,52962.42857142857,3988176962.5,39881838.33857144,7699.414285714287,5835.857142857143,42242.25,4294955177.642857,42949672.0192857,137847.7142857143,1071.6785714285713,20752.071428571428,39881838.33785715,13530.300000000001,13361.4,13411.371428571429,128686.0,0.0,6111.571428571428,0.0,0.0,0.0,494956390.28571427,434374255.75,881939608.3571428
Wed Sep 25 18:57:55 2019,7811.172413793103,5742.827586206897,44218.724137931036,4294966031.7586207,42949671.96965519,7776.124137931035,7158.0,54394.51724137931,4294959271.862069,42949671.98034484,7698.000000000002,5968.3448275862065,43314.10344827586,4294954550.551724,42949672.01448275,141899.72413793104,0.0,21965.379310344826,42949671.97827587,13525.158620689652,13353.76551724138,13412.689655172417,133292.1724137931,0.0,6287.379310344828,0.0,0.0,0.0,494958715.7586207,434374256.0,881939977.8965517
Wed Sep 25 18:58:56 2019,7808.234482758623,5723.172413793103,44047.275862068964,4294966079.724138,42949671.96931036,7776.951724137933,7127.379310344828,54247.1724137931,4294959662.5172415,42949671.981034495,7698.868965517242,5983.448275862069,43533.31034482759,4294954831.4827585,42949672.012068965,141779.72413793104,0.0,21327.896551724138,42949671.975862086,13521.434482758617,13354.799999999996,13411.158620689657,134352.1379310345,0.0,6275.517241379311,0.0,0.0,0.0,494961116.8965517,434374256.0,881940345.5172414
Wed Sep 25 18:59:55 2019,7797.085714285715,5700.642857142857,43789.357142857145,4294965919.107143,42949671.97250002,7772.27142857143,7123.5,54151.17857142857,4294959730.392857,42949671.97857144,7699.328571428572,6007.071428571428,43640.32142857143,4294954616.928571,42949672.01249999,141591.5357142857,0.0,21649.85714285714,42949671.97785716,13504.885714285714,13357.071428571431,13400.314285714285,136300.35714285713,0.0,6273.428571428572,0.0,0.0,0.0,494963482.25,434374256.0,881940700.4285715
Wed Sep 25 19:00:56 2019,7805.255172413792,7238.689655172414,54247.137931034486,2221542544.551724,22215348.031034496,7772.979310344827,8525.793103448275,63713.8275862069,2665841821.3103447,25177394.316206906,7699.241379310345,7415.172413793103,54545.24137931035,2665838771.965517,26658417.478275858,174394.0344827586,18600.793103448275,11231.103448275862,25177394.316206906,13511.999999999996,13352.234482758622,13408.841379310346,166423.24137931035,0.0,7744.551724137931,0.0,0.0,0.0,494965944.6896552,434374348.1034483,881941014.2758621
Wed Sep 25 19:01:55 2019,7798.585714285715,8108.357142857143,61209.32142857143,13530.75,0.9685714285714285,7769.5714285714275,9407.785714285714,71837.25,9347.0,0.9832142857142856,7694.442857142855,8235.857142857143,62724.71428571428,2459.1428571428573,0.9903571428571425,195420.07142857142,25262.14285714286,0.0,0.9899999999999994,13504.285714285712,13347.942857142856,13396.97142857143,184725.39285714287,0.0,8512.357142857143,0.0,0.0,0.0,494969316.39285713,434374802.60714287,881941066.0
Wed Sep 25 19:02:56 2019,7801.737931034481,5549.586206896552,42457.51724137931,3850659916.413793,38506602.56137932,7774.220689655172,6825.724137931034,52092.137931034486,3850656692.206897,38506602.56448277,7697.751724137932,6065.379310344828,44715.379310344826,4294957733.4827585,42949671.99862069,139333.5172413793,1188.896551724138,15938.655172413793,39987625.69551726,13512.33103448276,13355.710344827585,13402.22068965517,128128.55172413793,0.0,6112.9655172413795,0.0,0.0,0.0,494971953.0,434374995.3448276,881941191.2413793
Wed Sep 25 19:03:54 2019,7799.528571428572,6938.571428571428,51610.392857142855,2147489818.857143,21474836.459285725,7772.571428571428,8358.42857142857,63065.25,2607661866.5,26076586.931428585,7696.200000000002,7413.428571428572,54796.92857142857,2761044567.142857,27610503.778571427,170132.75,15730.82142857143,10571.25,27610503.753928583,13507.585714285715,13353.3,13399.585714285715,166738.82142857142,0.0,7649.642857142857,0.0,0.0,0.0,494974352.39285713,434375072.71428573,881941453.9285715
Wed Sep 25 19:04:55 2019,7798.096551724138,8186.275862068966,61801.96551724138,13447.827586206897,0.9696551724137928,7772.813793103447,9798.827586206897,74999.58620689655,9048.586206896553,0.985172413793103,7695.144827586207,8432.896551724138,64303.06896551724,2221534876.827586,22215348.04931034,200731.0344827586,23668.068965517243,1209.4137931034484,0.992413793103448,13507.986206896556,13351.696551724139,13396.17931034483,192046.89655172414,0.0,8741.172413793103,0.0,0.0,0.0,494977732.6896552,434375485.62068963,881941504.0344827
Wed Sep 25 19:05:56 2019,7792.303448275861,6513.103448275862,49083.862068965514,10374.620689655172,0.9703448275862068,7766.73103448276,8158.758620689655,62452.89655172414,6016.3448275862065,0.9868965517241376,7689.393103448277,6838.3448275862065,51872.75862068965,4294964551.586207,42949671.97068968,163368.37931034484,16476.689655172413,2768.4137931034484,0.9931034482758616,13497.268965517242,13341.641379310347,13385.172413793105,155029.3103448276,0.0,7164.068965517241,0.0,0.0,0.0,494980678.3448276,434375789.7586207,881941545.137931
Wed Sep 25 19:06:55 2019,7796.9571428571435,7827.0,59197.42857142857,12824.67857142857,0.9696428571428568,7768.071428571427,9443.142857142857,72348.32142857143,7569.142857142857,0.9871428571428568,7690.62857142857,8030.142857142857,61088.71428571428,2454266224.25,24542670.12392858,192808.07142857142,21025.535714285714,1288.142857142857,0.9899999999999994,13501.07142857143,13342.671428571428,13389.257142857145,186061.2857142857,0.0,8504.285714285714,0.0,0.0,0.0,494983509.53571427,434376082.10714287,881941583.4285715
Wed Sep 25 19:07:56 2019,7794.951724137933,7922.482758620689,59776.96551724138,13163.448275862069,0.969310344827586,7763.503448275861,9488.48275862069,72721.24137931035,6869.448275862069,0.985862068965517,7686.455172413793,7948.758620689655,60499.89655172414,3406352170.137931,34063533.14793105,192449.8620689655,20399.58620689655,1589.655172413793,0.9906896551724131,13500.289655172419,13335.558620689657,13387.862068965514,183317.44827586206,0.0,8390.48275862069,0.0,0.0,0.0,494986960.13793105,434376462.37931037,881941599.6206896
Wed Sep 25 19:08:55 2019,7791.171428571428,5683.714285714285,43526.75,3834792519.607143,38347921.506785735,7763.442857142857,7348.071428571428,56138.42857142857,3988180177.535714,39881838.331071444,7682.828571428573,6338.357142857143,46379.78571428572,4294955500.535714,42949672.0025,145959.85714285713,1305.892857142857,16600.178571428572,39881838.328571446,13495.114285714284,13330.242857142857,13377.942857142856,141040.17857142858,0.0,6450.071428571428,0.0,0.0,0.0,494989670.25,434376631.8214286,881941750.4285715
Wed Sep 25 19:09:56 2019,7779.848275862069,5575.0344827586205,42700.862068965514,4294965541.827586,42949671.973103456,7749.641379310345,7172.689655172414,54579.48275862069,4294961649.6551723,42949671.97724139,7671.020689655174,6236.896551724138,45270.48275862069,4294954358.586207,42949672.010344826,142471.8620689655,0.0,20386.0,42949671.972758636,13475.131034482758,13309.158620689654,13358.896551724138,139177.4827586207,0.0,6322.758620689655,0.0,0.0,0.0,494992057.7586207,434376632.0,881942062.2758621
Wed Sep 25 19:10:54 2019,7764.857142857143,5510.142857142857,42082.46428571428,4294964652.285714,42949671.974642865,7734.428571428572,7011.857142857143,53118.607142857145,4294960411.714286,42949671.97892858,7654.499999999999,6075.857142857143,43700.57142857143,4294953963.892857,42949672.01642857,138972.7142857143,0.0,22949.035714285714,42949671.98000001,13451.35714285714,13282.028571428571,13332.04285714286,137224.0357142857,0.0,6205.714285714285,0.0,0.0,0.0,494994385.46428573,434376632.0,881942428.8928572
Wed Sep 25 19:11:55 2019,7760.482758620688,5445.517241379311,41422.8275862069,4294963523.7586207,42949671.977931045,7728.0,6941.586206896552,52283.8275862069,4294959042.2413793,42949671.9824138,7648.386206896551,6017.379310344828,42789.89655172414,4294952792.827586,42949672.02620688,136438.3103448276,0.0,26611.344827586207,42949671.98413794,13444.800000000001,13271.213793103449,13323.765517241376,133210.24137931035,0.0,6124.0,0.0,0.0,0.0,494996685.9655172,434376632.0,881942827.5517242
Wed Sep 25 19:12:56 2019,7763.91724137931,7489.448275862069,55641.58620689655,1777234438.5517242,17772278.618275873,7729.4068965517245,9050.275862068966,68119.86206896552,1777229563.0344827,17772278.633448284,7652.068965517241,7811.793103448276,57409.48275862069,4146858698.6551723,41468648.85206898,181030.37931034484,14845.689655172413,13591.689655172413,19253301.77689656,13445.462068965518,13275.268965517243,13330.137931034487,178231.72413793104,0.0,8160.206896551724,0.0,0.0,0.0,494999191.9310345,434376740.0689655,881943225.7241379
Wed Sep 25 19:13:55 2019,7750.285714285713,7550.571428571428,57323.607142857145,8736.642857142857,0.9800000000000002,7717.5,9139.07142857143,69825.17857142857,2934.8214285714284,0.9917857142857139,7634.357142857144,7717.928571428572,58061.71428571428,4294962462.892857,42949671.974642865,184603.82142857142,11664.285714285714,4893.392857142857,0.9971428571428572,13424.785714285716,13248.385714285716,13303.8,175201.5,0.0,8083.357142857143,0.0,0.0,0.0,495002531.60714287,434377002.64285713,881943306.6785715
Wed Sep 25 19:14:55 2019,7743.558620689657,5336.896551724138,40275.0,3850655780.862069,38506602.56827587,7714.6344827586245,6987.310344827586,52482.58620689655,3850652073.827586,38506602.57310345,7628.31724137931,6168.413793103448,43303.862068965514,4294951072.8965516,42949672.03965515,136102.6551724138,513.9310344827586,30390.620689655174,39987625.71448276,13419.51724137931,13241.834482758622,13293.806896551725,132640.2068965517,0.0,6141.862068965517,0.0,0.0,0.0,495005059.79310346,434377084.7241379,881943604.2758621
Wed Sep 25 19:15:56 2019,7748.524137931035,7830.413793103448,58317.41379310345,1481030469.0689654,14810232.342068976,7716.4137931034475,9564.413793103447,72111.5172413793,1481025737.4827585,14810232.358620698,7630.758620689656,8147.172413793103,60191.68965517241,4146858828.793103,41468648.84896553,192083.62068965516,16699.241379310344,12533.137931034482,16291255.502413798,13422.95172413793,13245.020689655172,13299.144827586208,190379.72413793104,0.0,8644.551724137931,0.0,0.0,0.0,495007664.0689655,434377207.4137931,881944020.5172414
Wed Sep 25 19:16:55 2019,7734.642857142857,7398.642857142857,56056.78571428572,8406.5,0.9828571428571428,7703.485714285714,9178.5,70055.89285714286,2494.714285714286,0.991428571428571,7618.4571428571435,7680.214285714285,57678.53571428572,4294961039.857143,42949671.97357144,183574.7142857143,10823.107142857143,6281.0,3067834.638214286,13400.314285714285,13221.3,13276.028571428573,174337.7142857143,0.0,8016.214285714285,0.0,0.0,0.0,495011035.21428573,434377465.85714287,881944114.0714285
Wed Sep 25 19:17:56 2019,7733.83448275862,6656.068965517241,50485.206896551725,6862.724137931034,0.9837931034482758,7700.317241379311,8425.862068965518,64306.51724137931,1665.2068965517242,0.992068965517241,7615.075862068966,7069.6551724137935,52828.68965517241,4294960464.206897,42949671.97379312,167644.4827586207,8568.896551724138,6838.6551724137935,1.0,13394.73103448276,13216.551724137931,13272.413793103447,161306.4827586207,0.0,7384.206896551724,0.0,0.0,0.0,495013847.6551724,434377603.37931037,881944231.9655173
Wed Sep 25 19:18:54 2019,7741.071428571428,6681.642857142857,50652.392857142855,7295.928571428572,0.9832142857142856,7703.528571428571,8411.357142857143,64151.0,2519.4285714285716,0.9907142857142854,7618.585714285714,7086.642857142857,53033.32142857143,4294961032.678571,42949671.97178573,167808.2857142857,9797.67857142857,6270.392857142857,1.0,13403.914285714287,13218.685714285715,13280.957142857145,161374.7142857143,0.0,7389.928571428572,0.0,0.0,0.0,495016637.9285714,434377758.60714287,881944340.2142857
Wed Sep 25 19:19:55 2019,7742.234482758619,6693.310344827586,50618.89655172414,8154.413793103448,0.9772413793103447,7706.110344827585,8485.241379310344,64775.862068965514,2319.5862068965516,0.9920689655172409,7622.110344827586,7013.379310344828,52468.93103448276,4294961046.6551723,42949671.97310346,167867.1724137931,10504.827586206897,6249.379310344828,1.0,13411.075862068963,13226.937931034481,13287.6,157523.41379310345,0.0,7394.758620689655,0.0,0.0,0.0,495019425.0,434377925.51724136,881944444.9655173
Wed Sep 25 19:20:56 2019,7740.455172413795,5736.0,43516.206896551725,3850657158.1034484,38506602.56275863,7704.206896551723,7276.137931034483,54695.93103448276,3998754270.9310346,39987625.710344836,7617.765517241379,6286.551724137931,44544.06896551724,4294952097.413793,42949672.02827584,142543.7931034483,709.2068965517242,27666.689655172413,39987625.714137934,13405.77931034483,13219.862068965514,13281.68275862069,139399.75862068965,0.0,6409.793103448276,0.0,0.0,0.0,495022058.13793105,434378024.79310346,881944727.0344827
Wed Sep 25 19:21:55 2019,7744.6285714285705,5878.071428571428,43899.392857142855,4141573765.214286,41415755.1457143,7708.628571428571,7375.714285714285,54917.75,4141569077.428571,41415755.15571429,7620.214285714284,6399.642857142857,45088.17857142857,4141562523.357143,41415755.19999999,142904.7142857143,4251.178571428572,26443.928571428572,39881838.341071434,13412.82857142857,13225.628571428571,13286.357142857145,143078.67857142858,0.0,6567.0,0.0,0.0,0.0,495024397.14285713,434378034.3214286,881945211.5714285
Wed Sep 25 19:22:56 2019,7751.420689655171,8814.827586206897,66670.55172413793,296216790.44827586,2962047.251034484,7715.503448275865,10563.724137931034,80673.44827586207,296210431.2758621,1481024.1251724153,7627.696551724136,9024.413793103447,68147.27586206897,4294964555.137931,42949671.97000001,215624.8620689655,18419.344827586207,3049.2758620689656,1481024.128965519,13425.186206896555,13236.24827586207,13296.86896551724,210782.1724137931,0.0,9515.103448275862,0.0,0.0,0.0,495027433.4137931,434378267.6551724,881945441.6551725
Wed Sep 25 19:23:55 2019,7753.242857142856,6555.214285714285,49598.42857142857,8193.642857142857,0.9785714285714286,7714.971428571428,8293.07142857143,63331.357142857145,2288.8214285714284,0.9907142857142853,7626.985714285714,6809.785714285715,50904.32142857143,4294960961.678571,42949671.97678573,163571.5,10468.25,6298.857142857143,1.0,13426.07142857143,13236.771428571428,13299.985714285718,156445.14285714287,0.0,7193.928571428572,0.0,0.0,0.0,495030627.0,434378519.28571427,881945512.3928572
Wed Sep 25 19:24:56 2019,7735.11724137931,6342.827586206897,47946.34482758621,7465.724137931034,0.9813793103448278,7696.179310344825,8197.448275862069,62470.06896551724,1771.2068965517242,0.9927586206896549,7610.358620689655,6705.517241379311,49861.58620689655,4294959909.0,42949671.98137932,160332.6551724138,9353.51724137931,7376.689655172414,1481024.1362068967,13398.703448275863,13205.66896551724,13271.834482758619,156305.8620689655,0.0,7124.482758620689,0.0,0.0,0.0,495033277.79310346,434378670.1034483,881945632.2413793
Wed Sep 25 19:25:55 2019,7747.0714285714275,8597.357142857143,64992.0,12136.17857142857,0.9757142857142859,7708.114285714285,10494.857142857143,80116.10714285714,5727.392857142857,0.9903571428571424,7620.771428571427,8806.285714285714,66457.71428571429,4294963218.642857,42949671.96714287,211189.67857142858,17753.464285714286,4077.3214285714284,0.9928571428571428,13415.957142857145,13223.014285714287,13292.22857142857,206363.17857142858,0.0,9276.42857142857,0.0,0.0,0.0,495036478.5,434378921.46428573,881945716.3214285
Wed Sep 25 19:26:56 2019,7739.172413793102,5614.758620689655,42481.55172413793,3406350929.724138,34063533.15068966,7698.579310344829,7373.586206896552,55507.96551724138,3406346225.62069,35544556.296551734,7612.3448275862065,6323.586206896552,44605.8275862069,4294951720.37931,42949672.02999998,142239.1379310345,1538.4137931034484,27067.103448275862,35544556.301379316,13402.096551724138,13208.193103448277,13278.910344827587,140383.06896551725,0.0,6400.068965517241,0.0,0.0,0.0,495039334.79310346,434379068.20689654,881945968.3448275
Wed Sep 25 19:27:54 2019,7749.300000000001,5565.857142857143,42338.03571428572,4294963268.464286,42949671.97500002,7705.885714285715,7269.214285714285,54580.53571428572,4294957807.178571,42949671.985714294,7622.528571428571,6226.714285714285,43587.07142857143,4294950387.107143,42949672.04142856,140505.60714285713,0.0,30333.071428571428,42949671.99,13418.22857142857,13225.67142857143,13295.7,138432.0,0.0,6355.714285714285,0.0,0.0,0.0,495041652.28571427,434379070.0,881946474.6071428
Wed Sep 25 19:28:55 2019,7751.048275862067,5508.0,41871.620689655174,4294963105.793103,42949671.97344829,7708.0137931034515,7212.620689655172,54116.862068965514,4294957870.4827585,42949671.986206904,7623.558620689654,6200.689655172414,43331.206896551725,4294950319.1034484,42949672.04241378,139329.9655172414,0.0,30472.724137931036,42949671.99,13421.172413793101,13226.606896551726,13298.731034482764,138480.27586206896,0.0,6306.206896551724,0.0,0.0,0.0,495043985.44827586,434379070.0,881946980.6551725
Wed Sep 25 19:29:56 2019,7747.944827586207,5499.310344827586,41748.31034482759,4294962554.0689654,42949671.97655174,7704.993103448276,7182.827586206897,53877.10344827586,4294957634.137931,42949671.98551725,7622.400000000001,6215.379310344828,43368.93103448276,4294950038.1034484,42949672.04206895,138997.8620689655,0.0,31798.724137931036,42949671.99,13413.144827586208,13222.386206896554,13294.179310344825,138403.3103448276,0.0,6302.827586206897,0.0,0.0,0.0,495046336.0,434379070.0,881947507.5862069
Wed Sep 25 19:30:55 2019,7744.542857142858,6126.214285714285,45492.71428571428,3681399840.464286,36814004.67500001,7702.114285714287,7734.428571428572,56759.5,3834785333.714286,38347921.516785726,7619.4000000000015,6564.428571428572,46088.892857142855,4141561934.214286,41415755.2042857,150264.39285714287,6930.357142857143,27604.35714285714,36814004.69821429,13408.242857142857,13217.100000000004,13289.185714285715,150729.4642857143,0.0,6926.0,0.0,0.0,0.0,495048666.0,434379093.03571427,881948032.7857143
Wed Sep 25 19:31:56 2019,7751.544827586205,8612.068965517241,65248.65517241379,11234.551724137931,0.9789655172413796,7709.627586206897,10267.862068965518,78487.55172413793,3457.103448275862,0.9927586206896549,7624.427586206896,8554.137931034482,64512.06896551724,4294963098.793103,42949671.96896553,207772.0,14664.241379310344,4207.448275862069,0.9982758620689655,13419.310344827587,13227.268965517242,13297.572413793105,199533.55172413794,0.0,9092.551724137931,0.0,0.0,0.0,495051848.6551724,434379323.9655172,881948243.7586207
Wed Sep 25 19:32:54 2019,7751.099999999999,5522.142857142857,41780.82142857143,3374614404.0,33746171.05178572,7708.542857142856,7161.214285714285,53714.642857142855,3988175528.857143,39881838.345714286,7625.828571428572,6051.857142857143,42550.857142857145,4294952143.607143,42949672.036428556,137549.64285714287,1337.8214285714287,28090.5,38347921.52464286,13421.614285714286,13228.885714285718,13300.928571428574,128640.53571428571,0.0,6223.285714285715,0.0,0.0,0.0,495054622.5,434379444.78571427,881948495.6428572
Wed Sep 25 19:33:55 2019,7752.620689655175,6143.172413793103,45654.275862068964,3406354129.8965516,34063533.142068975,7710.16551724138,7652.275862068966,58557.24137931035,3258246831.137931,32582510.014482774,7626.455172413795,6715.6551724137935,47374.24137931035,3998751231.8965516,41468648.884827584,153165.27586206896,9343.344827586207,23993.55172413793,32582510.016896557,13423.282758620691,13228.096551724138,13302.827586206895,145435.41379310345,0.0,6909.793103448276,0.0,0.0,0.0,495056874.86206895,434379483.2413793,881949000.2068965
Wed Sep 25 19:34:56 2019,7744.8,8410.344827586207,63641.8275862069,11241.379310344828,0.9751724137931036,7696.758620689655,10232.48275862069,78049.0,3806.4827586206898,0.9913793103448272,7615.696551724137,8458.137931034482,63672.58620689655,4294962444.5172415,42949671.97172416,204616.6551724138,14767.137931034482,4848.103448275862,1481024.1337931035,13403.379310344828,13207.158620689654,13284.910344827586,199061.44827586206,0.0,8990.551724137931,0.0,0.0,0.0,495060141.17241377,434379743.44827586,881949183.5172414
Wed Sep 25 19:35:55 2019,7739.314285714286,6374.571428571428,48242.82142857143,7285.214285714285,0.9825000000000002,7693.1571428571415,8181.428571428572,62355.53571428572,306783836.03571427,3067834.6332142837,7611.5142857142855,6607.071428571428,49030.642857142855,4294959464.214286,42949671.9832143,159629.0357142857,7711.035714285715,7810.428571428572,3067834.64,13396.071428571431,13202.271428571428,13278.942857142858,153665.67857142858,0.0,7053.857142857143,0.0,0.0,0.0,495063052.9285714,434379907.75,881949299.0714285
